# mur		muf		alpsfact	dynamical_scale	pdf		cross-section
1.0		1.0		1.0		-1		247000		2635.8622550980554
0.5		0.5		1.0		-1		247000		2254.4894628630345
0.5		0.5		1.0		1		247000		2294.0678226452264
0.5		0.5		1.0		2		247000		2294.067822681891
0.5		0.5		1.0		3		247000		1922.6068411914207
0.5		0.5		1.0		4		247000		2420.343394732389
0.5		1.0		1.0		-1		247000		2658.9957160103995
0.5		1.0		1.0		1		247000		2705.046222691092
0.5		1.0		1.0		2		247000		2705.0462227322173
0.5		1.0		1.0		3		247000		2321.928923553225
0.5		1.0		1.0		4		247000		2824.366991494538
0.5		2.0		1.0		-1		247000		3062.707260086165
0.5		2.0		1.0		1		247000		3105.058004830422
0.5		2.0		1.0		2		247000		3105.058004875695
0.5		2.0		1.0		3		247000		2735.185124348449
0.5		2.0		1.0		4		247000		3216.4149460700396
1.0		0.5		1.0		-1		247000		2233.200138834745
1.0		0.5		1.0		1		247000		2272.317215080206
1.0		0.5		1.0		2		247000		2272.3172151174194
1.0		0.5		1.0		3		247000		1897.3513613372754
1.0		0.5		1.0		4		247000		2400.5965239286766
1.0		1.0		1.0		1		247000		2681.5323046290955
1.0		1.0		1.0		2		247000		2681.532304670669
1.0		1.0		1.0		3		247000		2294.067822681891
1.0		1.0		1.0		4		247000		2803.225496401144
1.0		2.0		1.0		-1		247000		3038.070685319564
1.0		2.0		1.0		1		247000		3080.176396391196
1.0		2.0		1.0		2		247000		3080.1763964367437
1.0		2.0		1.0		3		247000		2705.0462227322173
1.0		2.0		1.0		4		247000		3194.1900486561526
2.0		0.5		1.0		-1		247000		2216.6386809749783
2.0		0.5		1.0		1		247000		2255.3455423459177
2.0		0.5		1.0		2		247000		2255.3455423831533
2.0		0.5		1.0		3		247000		1877.61910266534
2.0		0.5		1.0		4		247000		2384.884415598966
2.0		1.0		1.0		-1		247000		2617.8862559702807
2.0		1.0		1.0		1		247000		2663.1913729028743
2.0		1.0		1.0		2		247000		2663.191372944349
2.0		1.0		1.0		3		247000		2272.3172151174194
2.0		1.0		1.0		4		247000		2786.423970739285
2.0		2.0		1.0		-1		247000		3018.942386011438
2.0		2.0		1.0		1		247000		3060.7732459842578
2.0		2.0		1.0		2		247000		3060.7732460295438
2.0		2.0		1.0		3		247000		2681.532304670669
2.0		2.0		1.0		4		247000		3176.543197319705
1.0		1.0		0.5		-1		247000		2865.422073358926
1.0		1.0		2.0		-1		247000		2490.174733349528
1.0		1.0		1.0		-1		247000		2635.8622550980554
1.0		1.0		1.0		-1		247001		2622.8390406839917
1.0		1.0		1.0		-1		247002		2540.4412627958473
1.0		1.0		1.0		-1		247003		2594.193562411454
1.0		1.0		1.0		-1		247004		2642.9026475104743
1.0		1.0		1.0		-1		247005		2519.0129991031476
1.0		1.0		1.0		-1		247006		2660.1339685667726
1.0		1.0		1.0		-1		247007		2697.6211090202323
1.0		1.0		1.0		-1		247008		2682.885522987684
1.0		1.0		1.0		-1		247009		2606.790260915122
1.0		1.0		1.0		-1		247010		2602.3585112901337
1.0		1.0		1.0		-1		247011		2729.8950544975337
1.0		1.0		1.0		-1		247012		2660.1607629668083
1.0		1.0		1.0		-1		247013		2719.953377255239
1.0		1.0		1.0		-1		247014		2529.13711684952
1.0		1.0		1.0		-1		247015		2614.444612013435
1.0		1.0		1.0		-1		247016		2775.9826984476244
1.0		1.0		1.0		-1		247017		2660.620240481152
1.0		1.0		1.0		-1		247018		2660.9330219972467
1.0		1.0		1.0		-1		247019		2710.441947296001
1.0		1.0		1.0		-1		247020		2660.5445601453175
1.0		1.0		1.0		-1		247021		2599.7115703497884
1.0		1.0		1.0		-1		247022		2636.332143871267
1.0		1.0		1.0		-1		247023		2460.723209249044
1.0		1.0		1.0		-1		247024		2500.015993523511
1.0		1.0		1.0		-1		247025		2602.5157916921517
1.0		1.0		1.0		-1		247026		2598.684614417339
1.0		1.0		1.0		-1		247027		2705.7151073838922
1.0		1.0		1.0		-1		247028		2725.5807886875164
1.0		1.0		1.0		-1		247029		2536.9196520251653
1.0		1.0		1.0		-1		247030		2606.6641984064445
1.0		1.0		1.0		-1		247031		2679.35262691378
1.0		1.0		1.0		-1		247032		2698.2145503698193
1.0		1.0		1.0		-1		247033		2747.657624498668
1.0		1.0		1.0		-1		247034		2604.2966335428546
1.0		1.0		1.0		-1		247035		2702.580464506566
1.0		1.0		1.0		-1		247036		2642.5179962982565
1.0		1.0		1.0		-1		247037		2639.4075553981747
1.0		1.0		1.0		-1		247038		2590.907926172697
1.0		1.0		1.0		-1		247039		2591.4464882834277
1.0		1.0		1.0		-1		247040		2714.5907874536647
1.0		1.0		1.0		-1		247041		2557.0637044275877
1.0		1.0		1.0		-1		247042		2647.2026034193536
1.0		1.0		1.0		-1		247043		2628.7642791805624
1.0		1.0		1.0		-1		247044		2649.740687996927
1.0		1.0		1.0		-1		247045		2683.9432700905263
1.0		1.0		1.0		-1		247046		2527.012492011477
1.0		1.0		1.0		-1		247047		2737.290750606904
1.0		1.0		1.0		-1		247048		2618.2727153037567
1.0		1.0		1.0		-1		247049		2688.3840009623423
1.0		1.0		1.0		-1		247050		2687.8635238128386
1.0		1.0		1.0		-1		247051		2583.058259492387
1.0		1.0		1.0		-1		247052		2680.9488786693705
1.0		1.0		1.0		-1		247053		2576.5796611873975
1.0		1.0		1.0		-1		247054		2774.828933007091
1.0		1.0		1.0		-1		247055		2763.6537313607696
1.0		1.0		1.0		-1		247056		2427.1553914003807
1.0		1.0		1.0		-1		247057		2501.032647033654
1.0		1.0		1.0		-1		247058		2667.6372748948797
1.0		1.0		1.0		-1		247059		2483.4109914304504
1.0		1.0		1.0		-1		247060		2648.6942853369137
1.0		1.0		1.0		-1		247061		2743.839479160631
1.0		1.0		1.0		-1		247062		2688.466126436001
1.0		1.0		1.0		-1		247063		2717.9267590051663
1.0		1.0		1.0		-1		247064		2714.308048085279
1.0		1.0		1.0		-1		247065		2704.900735893758
1.0		1.0		1.0		-1		247066		2688.393443905282
1.0		1.0		1.0		-1		247067		2671.004300568591
1.0		1.0		1.0		-1		247068		2671.1790096717505
1.0		1.0		1.0		-1		247069		2667.2091046573596
1.0		1.0		1.0		-1		247070		2709.255524785787
1.0		1.0		1.0		-1		247071		2515.036132174068
1.0		1.0		1.0		-1		247072		2685.184522705464
1.0		1.0		1.0		-1		247073		2592.498835332484
1.0		1.0		1.0		-1		247074		2636.2216061218874
1.0		1.0		1.0		-1		247075		2672.1378105992394
1.0		1.0		1.0		-1		247076		2646.4443119519733
1.0		1.0		1.0		-1		247077		2677.366328457706
1.0		1.0		1.0		-1		247078		2683.4906360808395
1.0		1.0		1.0		-1		247079		2578.197259218726
1.0		1.0		1.0		-1		247080		2478.35894939931
1.0		1.0		1.0		-1		247081		2639.285721219537
1.0		1.0		1.0		-1		247082		2651.35295988574
