# mur		muf		alpsfact	dynamical_scale	pdf		cross-section
1.0		1.0		1.0		-1		247000		2636.9166000000946
0.5		0.5		1.0		-1		247000		2252.4648102008755
0.5		0.5		1.0		1		247000		2285.5495547116593
0.5		0.5		1.0		2		247000		2285.549554701659
0.5		0.5		1.0		3		247000		1912.3116158543837
0.5		0.5		1.0		4		247000		2412.8718723200222
0.5		1.0		1.0		-1		247000		2659.229411559138
0.5		1.0		1.0		1		247000		2699.536887244715
0.5		1.0		1.0		2		247000		2699.5368872304844
0.5		1.0		1.0		3		247000		2312.2426624177074
0.5		1.0		1.0		4		247000		2820.1269862986746
0.5		2.0		1.0		-1		247000		3067.184889739307
0.5		2.0		1.0		1		247000		3103.732413361363
0.5		2.0		1.0		2		247000		3103.7324133425323
0.5		2.0		1.0		3		247000		2728.2786072056856
0.5		2.0		1.0		4		247000		3216.5312405522113
1.0		0.5		1.0		-1		247000		2231.866949938436
1.0		0.5		1.0		1		247000		2264.732081592481
1.0		0.5		1.0		2		247000		2264.7320815851263
1.0		0.5		1.0		3		247000		1887.9469406979674
1.0		0.5		1.0		4		247000		2394.0011898365533
1.0		1.0		1.0		1		247000		2677.1290687281107
1.0		1.0		1.0		2		247000		2677.1290687171113
1.0		1.0		1.0		3		247000		2285.549554701659
1.0		1.0		1.0		4		247000		2799.984289546926
1.0		2.0		1.0		-1		247000		3043.49804552807
1.0		2.0		1.0		1		247000		3080.0985542911853
1.0		2.0		1.0		2		247000		3080.0985542761982
1.0		2.0		1.0		3		247000		2699.5368872304844
1.0		2.0		1.0		4		247000		3195.4016208727785
2.0		0.5		1.0		-1		247000		2215.819658501233
2.0		0.5		1.0		1		247000		2248.450631146786
2.0		0.5		1.0		2		247000		2248.450631142235
2.0		0.5		1.0		3		247000		1868.9384989221608
2.0		0.5		1.0		4		247000		2378.937262386825
2.0		1.0		1.0		-1		247000		2619.541499916054
2.0		1.0		1.0		1		247000		2659.607817930111
2.0		1.0		1.0		2		247000		2659.6078179224405
2.0		1.0		1.0		3		247000		2264.7320815851263
2.0		1.0		1.0		4		247000		2783.923167483249
2.0		2.0		1.0		-1		247000		3025.0588674194246
2.0		2.0		1.0		1		247000		3061.6205769574653
2.0		2.0		1.0		2		247000		3061.62057694634
2.0		2.0		1.0		3		247000		2677.1290687171113
2.0		2.0		1.0		4		247000		3178.567384815387
1.0		1.0		0.5		-1		247000		2868.9131193824446
1.0		1.0		2.0		-1		247000		2490.5710817627737
1.0		1.0		1.0		-1		247000		2636.9166000000946
1.0		1.0		1.0		-1		247001		2622.5977283234474
1.0		1.0		1.0		-1		247002		2543.5898194746856
1.0		1.0		1.0		-1		247003		2595.416027000705
1.0		1.0		1.0		-1		247004		2646.070442610608
1.0		1.0		1.0		-1		247005		2523.3399070905357
1.0		1.0		1.0		-1		247006		2660.3950014031147
1.0		1.0		1.0		-1		247007		2699.5808924698367
1.0		1.0		1.0		-1		247008		2683.95562107959
1.0		1.0		1.0		-1		247009		2608.265019026599
1.0		1.0		1.0		-1		247010		2600.805474345445
1.0		1.0		1.0		-1		247011		2725.7915696867462
1.0		1.0		1.0		-1		247012		2664.6592035725935
1.0		1.0		1.0		-1		247013		2721.6840790760875
1.0		1.0		1.0		-1		247014		2528.9424321726847
1.0		1.0		1.0		-1		247015		2613.0228128382473
1.0		1.0		1.0		-1		247016		2778.8836524351254
1.0		1.0		1.0		-1		247017		2660.6683342773667
1.0		1.0		1.0		-1		247018		2662.399023857449
1.0		1.0		1.0		-1		247019		2714.1667444570903
1.0		1.0		1.0		-1		247020		2663.079371359183
1.0		1.0		1.0		-1		247021		2598.387282581377
1.0		1.0		1.0		-1		247022		2633.8251693281995
1.0		1.0		1.0		-1		247023		2463.2857710303815
1.0		1.0		1.0		-1		247024		2501.4406895985676
1.0		1.0		1.0		-1		247025		2601.059281345938
1.0		1.0		1.0		-1		247026		2597.443872674952
1.0		1.0		1.0		-1		247027		2707.16232854004
1.0		1.0		1.0		-1		247028		2726.0916707408032
1.0		1.0		1.0		-1		247029		2542.2701973681033
1.0		1.0		1.0		-1		247030		2606.849465390201
1.0		1.0		1.0		-1		247031		2679.364277725731
1.0		1.0		1.0		-1		247032		2699.006599478664
1.0		1.0		1.0		-1		247033		2751.481028632727
1.0		1.0		1.0		-1		247034		2602.0268204323925
1.0		1.0		1.0		-1		247035		2703.0788284463115
1.0		1.0		1.0		-1		247036		2643.53067113587
1.0		1.0		1.0		-1		247037		2640.6675902184593
1.0		1.0		1.0		-1		247038		2593.714814743963
1.0		1.0		1.0		-1		247039		2597.606780302365
1.0		1.0		1.0		-1		247040		2716.856044083187
1.0		1.0		1.0		-1		247041		2552.920123464827
1.0		1.0		1.0		-1		247042		2648.9461282896705
1.0		1.0		1.0		-1		247043		2631.849101592802
1.0		1.0		1.0		-1		247044		2650.512792012862
1.0		1.0		1.0		-1		247045		2684.829492872315
1.0		1.0		1.0		-1		247046		2531.491665968767
1.0		1.0		1.0		-1		247047		2737.3200723724585
1.0		1.0		1.0		-1		247048		2620.4120806946557
1.0		1.0		1.0		-1		247049		2687.236080923711
1.0		1.0		1.0		-1		247050		2689.428950685241
1.0		1.0		1.0		-1		247051		2585.725242085279
1.0		1.0		1.0		-1		247052		2679.852125411307
1.0		1.0		1.0		-1		247053		2573.023254215663
1.0		1.0		1.0		-1		247054		2776.49186139625
1.0		1.0		1.0		-1		247055		2766.1732484260915
1.0		1.0		1.0		-1		247056		2428.928431698574
1.0		1.0		1.0		-1		247057		2502.190822624718
1.0		1.0		1.0		-1		247058		2672.7037126155037
1.0		1.0		1.0		-1		247059		2480.894453813683
1.0		1.0		1.0		-1		247060		2650.212638686736
1.0		1.0		1.0		-1		247061		2742.0781696422623
1.0		1.0		1.0		-1		247062		2690.578795665483
1.0		1.0		1.0		-1		247063		2714.460572894145
1.0		1.0		1.0		-1		247064		2712.0495864357017
1.0		1.0		1.0		-1		247065		2706.2325062165673
1.0		1.0		1.0		-1		247066		2689.5228153926073
1.0		1.0		1.0		-1		247067		2673.0105457046243
1.0		1.0		1.0		-1		247068		2670.410528708997
1.0		1.0		1.0		-1		247069		2667.048938055591
1.0		1.0		1.0		-1		247070		2709.7784659176923
1.0		1.0		1.0		-1		247071		2516.185380471493
1.0		1.0		1.0		-1		247072		2688.187000044809
1.0		1.0		1.0		-1		247073		2597.391664849563
1.0		1.0		1.0		-1		247074		2635.688730320314
1.0		1.0		1.0		-1		247075		2675.823252854036
1.0		1.0		1.0		-1		247076		2647.222705575471
1.0		1.0		1.0		-1		247077		2678.849366372408
1.0		1.0		1.0		-1		247078		2682.8549144618682
1.0		1.0		1.0		-1		247079		2582.0735089714017
1.0		1.0		1.0		-1		247080		2482.4944221351248
1.0		1.0		1.0		-1		247081		2640.3369383940862
1.0		1.0		1.0		-1		247082		2652.3646499108186
1.0		1.0		1.0		-1		247083		2643.003643087059
1.0		1.0		1.0		-1		247084		2609.8565419424226
1.0		1.0		1.0		-1		247085		2626.295223659139
1.0		1.0		1.0		-1		247086		2683.640120210356
1.0		1.0		1.0		-1		247087		2601.655541970739
1.0		1.0		1.0		-1		247088		2572.3484998056133
1.0		1.0		1.0		-1		247089		2630.5271590125863
1.0		1.0		1.0		-1		247090		2631.476097908788
1.0		1.0		1.0		-1		247091		2577.1877896955534
1.0		1.0		1.0		-1		247092		2562.9789375478745
1.0		1.0		1.0		-1		247093		2508.885655980442
1.0		1.0		1.0		-1		247094		2613.453088371085
1.0		1.0		1.0		-1		247095		2683.130116442735
1.0		1.0		1.0		-1		247096		2600.4112530981984
1.0		1.0		1.0		-1		247097		2822.400100450773
1.0		1.0		1.0		-1		247098		2642.1121068747657
1.0		1.0		1.0		-1		247099		2725.770472236154
1.0		1.0		1.0		-1		247100		2647.1495345367894

#***************************************************************************
#
# original cross-section: 2636.9166000000946
#     scale variation: +16.3% -16%
#     emission scale variation: +8.8% -5.55%
#     central scheme variation: +6.18% -13.3%
# PDF variation: +2.8% -2.8%
#
# dynamical scheme # 1 : 2677.13 +15.9% -16% # \sum ET
# dynamical scheme # 2 : 2677.13 +15.9% -16% # \sum\sqrt{m^2+pt^2}
# dynamical scheme # 3 : 2285.55 +19.4% -18.2% # 0.5 \sum\sqrt{m^2+pt^2}
# dynamical scheme # 4 : 2799.98 +14.9% -15% # \sqrt{\hat s}
#***************************************************************************
