# mur		muf		alpsfact	dynamical_scale	pdf		cross-section
1.0		1.0		1.0		-1		247000		2635.8622550980554
0.5		0.5		1.0		-1		247000		2254.7291180912493
0.5		0.5		1.0		1		247000		2304.1749694362225
0.5		0.5		1.0		2		247000		2304.17496944983
0.5		0.5		1.0		3		247000		1935.4578894977503
0.5		0.5		1.0		4		247000		2428.687776082799
0.5		1.0		1.0		-1		247000		2662.941216350843
0.5		1.0		1.0		1		247000		2718.521894231611
0.5		1.0		1.0		2		247000		2718.5218942393853
0.5		1.0		1.0		3		247000		2336.926329666489
0.5		1.0		1.0		4		247000		2835.766844488829
0.5		2.0		1.0		-1		247000		3071.8059916368907
0.5		2.0		1.0		1		247000		3122.6651458213464
0.5		2.0		1.0		2		247000		3122.6651458222627
0.5		2.0		1.0		3		247000		2754.034240289234
0.5		2.0		1.0		4		247000		3231.7421977847516
1.0		0.5		1.0		-1		247000		2229.9457875097255
1.0		0.5		1.0		1		247000		2278.5677742586486
1.0		0.5		1.0		2		247000		2278.5677742721814
1.0		0.5		1.0		3		247000		1905.77124078232
1.0		0.5		1.0		4		247000		2405.5062593122475
1.0		1.0		1.0		1		247000		2690.771105893036
1.0		1.0		1.0		2		247000		2690.7711059015996
1.0		1.0		1.0		3		247000		2304.17496944983
1.0		1.0		1.0		4		247000		2810.872322889629
1.0		2.0		1.0		-1		247000		3042.794050716743
1.0		2.0		1.0		1		247000		3093.2345265157387
1.0		2.0		1.0		2		247000		3093.2345265183876
1.0		2.0		1.0		3		247000		2718.5218942393853
1.0		2.0		1.0		4		247000		3205.496911537733
2.0		0.5		1.0		-1		247000		2210.690601164159
2.0		0.5		1.0		1		247000		2258.6276562714993
2.0		0.5		1.0		2		247000		2258.627656285561
2.0		0.5		1.0		3		247000		1882.5434862160266
2.0		0.5		1.0		4		247000		2387.053911474197
2.0		1.0		1.0		-1		247000		2614.8344645562097
2.0		1.0		1.0		1		247000		2669.1659277355875
2.0		1.0		1.0		2		247000		2669.165927745436
2.0		1.0		1.0		3		247000		2278.5677742721814
2.0		1.0		1.0		4		247000		2791.080101792866
2.0		2.0		1.0		-1		247000		3020.2722140770807
2.0		2.0		1.0		1		247000		3070.323786282779
2.0		2.0		1.0		2		247000		3070.3237862875176
2.0		2.0		1.0		3		247000		2690.7711059015996
